"persona"	"nome"	"cognome"	"dataNascita"	"dataMorte"	"dataInizioMandato"	"dataFineMandato"
"http://dati.camera.it/ocd/persona.rdf/p301266"	"RICCARDO"	"MARGHERITI"			"19830712"	"19870701"
"http://dati.camera.it/ocd/persona.rdf/p301266"	"RICCARDO"	"MARGHERITI"			"19870702"	"19920422"
"http://dati.camera.it/ocd/persona.rdf/pr2855"	"ALBERTO"	"MARGHIERI"	"18520612"	"19370712"	"19240918"	"19370712"
"http://dati.camera.it/ocd/persona.rdf/p301510"	"SALVATORE"	"MARGIOTTA"	"19640423"		""	""
"http://dati.camera.it/ocd/persona.rdf/p30910"	"CESARE PIETRO"	"MARGOTTO"	"19261201"	"19921229"	"19760628"	"19790619"
"http://dati.camera.it/ocd/persona.rdf/p30910"	"CESARE PIETRO"	"MARGOTTO"	"19261201"	"19921229"	"19790620"	"19830711"
"http://dati.camera.it/ocd/persona.rdf/pr2856"	"ADRIANO"	"MARI"	"18131206"	"18870724"	"18841126"	"18870724"
"http://dati.camera.it/ocd/persona.rdf/p304118"	"ANTONIO"	"MARI"			"19720518"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/p28110"	"FRANCESCO"	"MARIANI"	"18861111"	"19760113"	"19480424"	"19530624"
"http://dati.camera.it/ocd/persona.rdf/p28110"	"FRANCESCO"	"MARIANI"	"18861111"	"19760113"	"19530613"	"19580611"
"http://dati.camera.it/ocd/persona.rdf/p301163"	"FRANCO"	"MARIANI"		"19800223"	"19720515"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/pr2858"	"FILIPPO"	"MARIGNOLI DI MONTE CORONA"	"18090413"	"18980217"	"18760515"	"18980217"
"http://dati.camera.it/ocd/persona.rdf/p307839"	"GIOVANNI"	"MARILOTTI"			""	""
"http://dati.camera.it/ocd/persona.rdf/p306432"	"MARCO"	"MARIN"	"19630704"		""	""
"http://dati.camera.it/ocd/persona.rdf/p307840"	"RAFFAELLA FIORMARIA"	"MARIN"			""	""
"http://dati.camera.it/ocd/persona.rdf/p28120"	"MARIO"	"MARINA"	"18971123"	"19641009"	"19530613"	"19580611"
"http://dati.camera.it/ocd/persona.rdf/p303077"	"FRANCESCA MARIA"	"MARINARO"			"20080429"	"20130314"
"http://dati.camera.it/ocd/persona.rdf/p200583"	"FERDINANDO"	"MARINELLI"	"19240924"	"19991225"	"19940415"	"19960508"
"http://dati.camera.it/ocd/persona.rdf/pr9889"	"ANNIBALE"	"MARINELLI DE MARCO"	"18720720"	"19471231"	"19390809"	"19441030"
"http://dati.camera.it/ocd/persona.rdf/p307841"	"GASPARE ANTONIO"	"MARINELLO"			""	""
"http://dati.camera.it/ocd/persona.rdf/p300362"	"GIUSEPPE FRANCESCO MARIA"	"MARINELLO"	"19581120"		""	""
"http://dati.camera.it/ocd/persona.rdf/pr9890"	"ADRIANO"	"MARINETTI"	"18750930"	"19541015"	"19390325"	"19441030"
"http://dati.camera.it/ocd/persona.rdf/p200585"	"CESARE"	"MARINI"	"19380327"		"19940415"	"19960508"
"http://dati.camera.it/ocd/persona.rdf/p200585"	"CESARE"	"MARINI"	"19380327"		"19960424"	"20010529"
"http://dati.camera.it/ocd/persona.rdf/p200585"	"CESARE"	"MARINI"	"19380327"		"20010530"	"20060427"
"http://dati.camera.it/ocd/persona.rdf/p33640"	"FRANCO"	"MARINI"	"19330409"	"20210209"	"20060419"	"20080428"
"http://dati.camera.it/ocd/persona.rdf/p33640"	"FRANCO"	"MARINI"	"19330409"	"20210209"	"20080421"	"20130314"
"http://dati.camera.it/ocd/persona.rdf/p302242"	"GIULIO"	"MARINI"	"19570408"		"20060419"	"20080428"
"http://dati.camera.it/ocd/persona.rdf/p302243"	"IGNAZIO ROBERTO MARIA"	"MARINO"			"20060419"	"20080428"
"http://dati.camera.it/ocd/persona.rdf/p302243"	"IGNAZIO ROBERTO MARIA"	"MARINO"			"20080421"	"20130314"
"http://dati.camera.it/ocd/persona.rdf/p302243"	"IGNAZIO ROBERTO MARIA"	"MARINO"			"20130302"	"20130522"
"http://dati.camera.it/ocd/persona.rdf/p306433"	"LUIGI"	"MARINO"			""	""
"http://dati.camera.it/ocd/persona.rdf/p33650"	"LUIGI"	"MARINO"	"19380819"		"19960423"	"20010529"
"http://dati.camera.it/ocd/persona.rdf/p33650"	"LUIGI"	"MARINO"	"19380819"		"20010530"	"20060427"
"http://dati.camera.it/ocd/persona.rdf/p300865"	"MAURO MARIA"	"MARINO"	"19631220"		""	""
"http://dati.camera.it/ocd/persona.rdf/p300865"	"MAURO MARIA"	"MARINO"	"19631220"		"20080418"	"20130314"
"http://dati.camera.it/ocd/persona.rdf/p200587"	"ELENA"	"MARINUCCI"			"19830712"	"19870701"
"http://dati.camera.it/ocd/persona.rdf/p200587"	"ELENA"	"MARINUCCI"			"19870702"	"19920422"
"http://dati.camera.it/ocd/persona.rdf/p200587"	"ELENA"	"MARINUCCI"			"19920405"	"19940414"
"http://dati.camera.it/ocd/persona.rdf/pr2982"	"ANTONIO"	"MARINUZZI"	"18510825"	"19170419"	"19110603"	"19170419"
"http://dati.camera.it/ocd/persona.rdf/pr9891"	"GIUSEPPE"	"MARIONI"	"17871222"	"18611216"	"18500615"	"18611216"
"http://dati.camera.it/ocd/persona.rdf/pr9892"	"ALESSANDRO"	"MARIOTTI"	"18760423"	"19520423"	"19390408"	"19441116"
"http://dati.camera.it/ocd/persona.rdf/p303334"	"ATTILIO"	"MARIOTTI"		"195502"	"19480423"	"19530624"
"http://dati.camera.it/ocd/persona.rdf/pr2984"	"FILIPPO"	"MARIOTTI"	"18330906"	"19110625"	"18921010"	"19110625"
"http://dati.camera.it/ocd/persona.rdf/p301347"	"GIANFRANCO"	"MARIOTTI"			"19870702"	"19920110"
"http://dati.camera.it/ocd/persona.rdf/pr2985"	"GIOVANNI"	"MARIOTTI"	"18500501"	"19350228"	"19011121"	"19350228"
"http://dati.camera.it/ocd/persona.rdf/p3780"	"LUIGI"	"MARIOTTI"	"19121123"	"20041224"	"19530613"	"19580611"
"http://dati.camera.it/ocd/persona.rdf/p3780"	"LUIGI"	"MARIOTTI"	"19121123"	"20041224"	"19580601"	"19630515"
"http://dati.camera.it/ocd/persona.rdf/p3780"	"LUIGI"	"MARIOTTI"	"19121123"	"20041224"	"19630505"	"19680604"
"http://dati.camera.it/ocd/persona.rdf/p300932"	"FRANCO"	"MARIS"			"19630505"	"19680604"
"http://dati.camera.it/ocd/persona.rdf/p300932"	"FRANCO"	"MARIS"			"19680527"	"19720524"
"http://dati.camera.it/ocd/persona.rdf/p200588"	"ALBERTO GAETANO"	"MARITATI"			"19990627"	"20010529"
"http://dati.camera.it/ocd/persona.rdf/p200588"	"ALBERTO GAETANO"	"MARITATI"			"20010524"	"20060427"
"http://dati.camera.it/ocd/persona.rdf/p200588"	"ALBERTO GAETANO"	"MARITATI"			"20060419"	"20060712"
"http://dati.camera.it/ocd/persona.rdf/p200588"	"ALBERTO GAETANO"	"MARITATI"			"20080423"	"20130314"
"http://dati.camera.it/ocd/persona.rdf/pr9893"	"GJON"	"MARKA GJONI"	"18860815"		"19390804"	"19440825"
"http://dati.camera.it/ocd/persona.rdf/pr2987"	"EMANUELE"	"MARLIANI"	"17990713"	"18730105"	"18621130"	"18730105"
"http://dati.camera.it/ocd/persona.rdf/p200589"	"VITTORIO"	"MARNIGA"			"19870702"	"19920422"
"http://dati.camera.it/ocd/persona.rdf/p200589"	"VITTORIO"	"MARNIGA"			"19920405"	"19940414"
"http://dati.camera.it/ocd/persona.rdf/p304119"	"EUGENIO"	"MAROTTA"			"19720517"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/pr9894"	"ANTONIO"	"MAROZZI"	"18690106"	"19401006"	"19290226"	"19401006"
"http://dati.camera.it/ocd/persona.rdf/pr2989"	"ALESSANDRO"	"MARRACINO"	"18670209"	"19410521"	"19330921"	"19410521"
"http://dati.camera.it/ocd/persona.rdf/p200590"	"ITALO"	"MARRI"			"19960502"	"20010529"
"http://dati.camera.it/ocd/persona.rdf/pr9895"	"GIOVANNI"	"MARRO"	"18750129"	"19520720"	"19391020"	"19450731"
"http://dati.camera.it/ocd/persona.rdf/pr2991"	"ERNESTO"	"MARSAGLIA"	"18530219"	"19240105"	"19191006"	"19240105"
"http://dati.camera.it/ocd/persona.rdf/p301164"	"CARLO"	"MARSELLI"			"19740221"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/p301164"	"CARLO"	"MARSELLI"			"19790620"	"19830711"
"http://dati.camera.it/ocd/persona.rdf/pr2992"	"NICOLA"	"MARSELLI"	"18321105"	"18990426"	"18921010"	"18990426"
"http://dati.camera.it/ocd/persona.rdf/pr973"	"CARLO"	"MARSILI"	"18050625"	"18750318"	"18621116"	"18750318"
"http://dati.camera.it/ocd/persona.rdf/p302788"	"MARCO"	"MARSILIO"	"19680217"		"20180316"	"20190319"
"http://dati.camera.it/ocd/persona.rdf/p300483"	"ANDREA"	"MARTELLA"	"19680827"		""	""
"http://dati.camera.it/ocd/persona.rdf/pr350"	"ALESSANDRO"	"MARTELLI"	"18761125"	"19341005"	"19340301"	"19341005"
"http://dati.camera.it/ocd/persona.rdf/p306434"	"CARLO"	"MARTELLI"			""	""
"http://dati.camera.it/ocd/persona.rdf/pr2786"	"MARIO"	"MARTELLI"	"18380109"	"19150206"	"19011121"	"19150206"
"http://dati.camera.it/ocd/persona.rdf/p200593"	"VALENTINO"	"MARTELLI"			"19920405"	"19940414"
"http://dati.camera.it/ocd/persona.rdf/p200593"	"VALENTINO"	"MARTELLI"			"19940415"	"19960508"
"http://dati.camera.it/ocd/persona.rdf/p200593"	"VALENTINO"	"MARTELLI"			"19960426"	"20010529"
"http://dati.camera.it/ocd/persona.rdf/p305968"	"ROBERTO"	"MARTI"	"19740611"		""	""
"http://dati.camera.it/ocd/persona.rdf/pr9900"	"ALBERTO"	"MARTIN FRANKLIN"	"18760424"	"19430403"	"19331116"	"19430403"
"http://dati.camera.it/ocd/persona.rdf/p19230"	"MICHELE"	"MARTINA"	"19261009"		"19741107"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/p21560"	"UGO"	"MARTINAT"	"19420428"	"20090328"	"20060418"	"20080428"
"http://dati.camera.it/ocd/persona.rdf/p21560"	"UGO"	"MARTINAT"	"19420428"	"20090328"	"20080418"	"20090328"
"http://dati.camera.it/ocd/persona.rdf/p23840"	"FERMO MINO"	"MARTINAZZOLI"	"19311130"	"20110904"	"19720525"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/p23840"	"FERMO MINO"	"MARTINAZZOLI"	"19311130"	"20110904"	"19760705"	"19790619"
"http://dati.camera.it/ocd/persona.rdf/p23840"	"FERMO MINO"	"MARTINAZZOLI"	"19311130"	"20110904"	"19790620"	"19830711"
"http://dati.camera.it/ocd/persona.rdf/p23840"	"FERMO MINO"	"MARTINAZZOLI"	"19311130"	"20110904"	"19920405"	"19940414"
"http://dati.camera.it/ocd/persona.rdf/pr2789"	"GIOVANNI"	"MARTINELLI"	"18410112"	"19191020"	"19060121"	"19191020"
"http://dati.camera.it/ocd/persona.rdf/p15990"	"MARIO"	"MARTINELLI"	"19060512"	"20010521"	"19630505"	"19680604"
"http://dati.camera.it/ocd/persona.rdf/p15990"	"MARIO"	"MARTINELLI"	"19060512"	"20010521"	"19680527"	"19720524"
"http://dati.camera.it/ocd/persona.rdf/p15990"	"MARIO"	"MARTINELLI"	"19060512"	"20010521"	"19720513"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/pr2790"	"MASSIMILIANO"	"MARTINELLI"	"18160422"	"18931017"	"18760228"	"18931017"
"http://dati.camera.it/ocd/persona.rdf/pr9896"	"LEOPARDO"	"MARTINENGO"	"18051221"	"18840806"	"18630524"	"18840806"
"http://dati.camera.it/ocd/persona.rdf/pr9898"	"GIOVANNI"	"MARTINENGO DI VILLAGANA"	"18070929"	"18671008"	"18600229"	"18671008"
"http://dati.camera.it/ocd/persona.rdf/pr2791"	"ANGELO"	"MARTINENGO DI VILLAGANA CHIZZOLA"	"18330217"	"18940417"	"18800215"	"18940417"
"http://dati.camera.it/ocd/persona.rdf/pr9899"	"ERNESTO"	"MARTINEZ"	"18440203"	"19321124"	"19080603"	"19321124"
"http://dati.camera.it/ocd/persona.rdf/p300712"	"MARIO"	"MARTINEZ"			"19630508"	"19680604"
"http://dati.camera.it/ocd/persona.rdf/p306435"	"CLAUDIO"	"MARTINI"			""	""
"http://dati.camera.it/ocd/persona.rdf/pr9901"	"FEDERICO"	"MARTINI"	"18281110"	"18940306"	"18921121"	"18940306"
"http://dati.camera.it/ocd/persona.rdf/p303335"	"FERDINANDO"	"MARTINI"			"19480423"	"19530624"
"http://dati.camera.it/ocd/persona.rdf/p303335"	"FERDINANDO"	"MARTINI"			"19530613"	"19531031"
"http://dati.camera.it/ocd/persona.rdf/pr2793"	"FERDINANDO"	"MARTINI"	"18410730"	"19280424"	"19230301"	"19280424"
"http://dati.camera.it/ocd/persona.rdf/p3820"	"MARIA ELETTA"	"MARTINI"	"19220724"	"20111229"	"19830712"	"19870701"
"http://dati.camera.it/ocd/persona.rdf/p303615"	"MARTINO"	"MARTINI"			"19530613"	"19580611"
"http://dati.camera.it/ocd/persona.rdf/p303615"	"MARTINO"	"MARTINI"			"19580601"	"19580809"
"http://dati.camera.it/ocd/persona.rdf/pr9902"	"TOMMASO"	"MARTINI"	"18220902"	"18930424"	"18921121"	"18930424"
"http://dati.camera.it/ocd/persona.rdf/pr9903"	"GIUSEPPE"	"MARTINO"	"18510220"	"19331229"	"19201003"	"19331229"
"http://dati.camera.it/ocd/persona.rdf/p16000"	"LEOPOLDO ATTILIO"	"MARTINO"	"19280909"		"19730726"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/p16000"	"LEOPOLDO ATTILIO"	"MARTINO"	"19280909"		"19790620"	"19830711"
"http://dati.camera.it/ocd/persona.rdf/p306436"	"BRUNO"	"MARTON"			""	""
"http://dati.camera.it/ocd/persona.rdf/p300576"	"FRANCESCO"	"MARTONE"			"20010518"	"20060427"
"http://dati.camera.it/ocd/persona.rdf/p300576"	"FRANCESCO"	"MARTONE"			"20060414"	"20080428"
"http://dati.camera.it/ocd/persona.rdf/p9100"	"ANSELMO"	"MARTONI"	"19210819"	"20020627"	"19790620"	"19830711"
"http://dati.camera.it/ocd/persona.rdf/p16020"	"FRANCESCO"	"MARTORELLI"	"19290106"	"20081208"	"19830712"	"19870701"
"http://dati.camera.it/ocd/persona.rdf/pr9904"	"ENRICO"	"MARTUSCELLI"	"18360724"	"19170314"	"19050304"	"19170314"
"http://dati.camera.it/ocd/persona.rdf/p303966"	"SERGIO"	"MARULLO"			"19630508"	"19680604"
"http://dati.camera.it/ocd/persona.rdf/p304307"	"SERGIO"	"MARULLO DI CONDOJANNI"			"19680528"	"19720524"
"http://dati.camera.it/ocd/persona.rdf/pr11819"	"DIOMEDE"	"MARVASI"	"18270814"	"18751018"	"18741115"	"18751018"
"http://dati.camera.it/ocd/persona.rdf/pr9906"	"GIUSEPPE"	"MARZANO"	"18800513"		"19390422"	"19451219"
"http://dati.camera.it/ocd/persona.rdf/p300859"	"GIORGIO"	"MARZOLA"			"19530613"	"19580611"
"http://dati.camera.it/ocd/persona.rdf/pr9907"	"CELSO"	"MARZUCCHI"	"18000901"	"18770815"	"18600323"	"18700815"
"http://dati.camera.it/ocd/persona.rdf/p301205"	"ANDREA"	"MASCAGNI"			"19760625"	"19790619"
"http://dati.camera.it/ocd/persona.rdf/p301205"	"ANDREA"	"MASCAGNI"			"19790620"	"19830711"
"http://dati.camera.it/ocd/persona.rdf/p301205"	"ANDREA"	"MASCAGNI"			"19830712"	"19870701"
"http://dati.camera.it/ocd/persona.rdf/p301267"	"GIUSEPPE"	"MASCARO"			"19830712"	"19870701"
"http://dati.camera.it/ocd/persona.rdf/pr3002"	"FILIPPO"	"MASCI"	"18440929"	"19221208"	"19131016"	"19221208"
"http://dati.camera.it/ocd/persona.rdf/p3850"	"CORNELIO"	"MASCIADRI"	"19231025"	"20080102"	"19790620"	"19830711"
"http://dati.camera.it/ocd/persona.rdf/p3850"	"CORNELIO"	"MASCIADRI"	"19231025"	"20080102"	"19830712"	"19870701"
"http://dati.camera.it/ocd/persona.rdf/p3850"	"CORNELIO"	"MASCIADRI"	"19231025"	"20080102"	"19910710"	"19920422"
"http://dati.camera.it/ocd/persona.rdf/p300890"	"ANGELO CUSTODE"	"MASCIALE"			"19580603"	"19630515"
"http://dati.camera.it/ocd/persona.rdf/p300890"	"ANGELO CUSTODE"	"MASCIALE"			"19641202"	"19680604"
"http://dati.camera.it/ocd/persona.rdf/p300890"	"ANGELO CUSTODE"	"MASCIALE"			"19680528"	"19720524"
"http://dati.camera.it/ocd/persona.rdf/p201005"	"GIUSEPPE"	"MASCIONI"			"19991209"	"20010529"
"http://dati.camera.it/ocd/persona.rdf/p201005"	"GIUSEPPE"	"MASCIONI"			"20010522"	"20060427"
"http://dati.camera.it/ocd/persona.rdf/p303078"	"ALFONSO"	"MASCITELLI"			"20080421"	"20130314"
"http://dati.camera.it/ocd/persona.rdf/pr9908"	"EDOARDO"	"MASDEA"	"18490723"	"19100512"	"19100126"	"19100512"
"http://dati.camera.it/ocd/persona.rdf/pr9909"	"GIORGIO"	"MASI"	"18361108"	"19150530"	"19050304"	"19150530"
"http://dati.camera.it/ocd/persona.rdf/p200595"	"COSIMO ENNIO"	"MASIELLO"			"19920405"	"19940414"
"http://dati.camera.it/ocd/persona.rdf/p50105"	"MARIO"	"MASIERO"	"19361209"	"20230625"	"19940415"	"19960508"
"http://dati.camera.it/ocd/persona.rdf/p307842"	"BARBARA"	"MASINI"			""	""
"http://dati.camera.it/ocd/persona.rdf/pr9910"	"GIOVANNI"	"MASNATA"	"18700327"	"19450204"	"19390613"	"19450204"
"http://dati.camera.it/ocd/persona.rdf/p302244"	"AUGUSTO"	"MASSA"			"20060418"	"20080428"
"http://dati.camera.it/ocd/persona.rdf/pr9911"	"LEONZIO"	"MASSA SALUZZO"	"17990127"	"18690901"	"18501102"	"18690901"
"http://dati.camera.it/ocd/persona.rdf/pr3114"	"VINCENZO"	"MASSABÒ"	"18401106"	"19150620"	"18981117"	"19150620"
"http://dati.camera.it/ocd/persona.rdf/pr3115"	"TULLO"	"MASSARANI"	"18290203"	"19050803"	"18760515"	"19050803"
"http://dati.camera.it/ocd/persona.rdf/pr9913"	"GALEAZZO"	"MASSARI"	"18410224"	"19021022"	"18911120"	"19021022"
"http://dati.camera.it/ocd/persona.rdf/p300891"	"ORONZO"	"MASSARI"			"19580603"	"19630515"
"http://dati.camera.it/ocd/persona.rdf/pr3118"	"ALCEO"	"MASSARUCCI"	"18321103"	"19230119"	"18921010"	"19230119"
"http://dati.camera.it/ocd/persona.rdf/pr3119"	"CARLO"	"MASSEI"	"17930831"	"18810809"	"18790316"	"18810809"
"http://dati.camera.it/ocd/persona.rdf/p37520"	"PIERGIORGIO"	"MASSIDDA"	"19560530"		"20060414"	"20080428"
"http://dati.camera.it/ocd/persona.rdf/p37520"	"PIERGIORGIO"	"MASSIDDA"	"19560530"		"20080418"	"20111221"
"http://dati.camera.it/ocd/persona.rdf/p300892"	"FRANCESCO"	"MASSIMO LANCELLOTTI"			"19580531"	"19630515"
"http://dati.camera.it/ocd/persona.rdf/p28140"	"CESARE"	"MASSINI"	"18860723"	"19670118"	"19480423"	"19530624"
"http://dati.camera.it/ocd/persona.rdf/p28140"	"CESARE"	"MASSINI"	"18860723"	"19670118"	"19530611"	"19580611"
"http://dati.camera.it/ocd/persona.rdf/p303967"	"PERPETUO BRUNO"	"MASSOBRIO"			"19630508"	"19680604"
"http://dati.camera.it/ocd/persona.rdf/p303967"	"PERPETUO BRUNO"	"MASSOBRIO"			"19680525"	"19710309"
"http://dati.camera.it/ocd/persona.rdf/p300577"	"ALBERTO FELICE SIMONE"	"MASSUCCO"			"20010516"	"20060427"
"http://dati.camera.it/ocd/persona.rdf/p16050"	"MARIO CLEMENTE"	"MASTELLA"	"19470205"		"20060418"	"20080428"
"http://dati.camera.it/ocd/persona.rdf/p28150"	"PIETRO"	"MASTINO"	"18830124"	"19690319"	"19480424"	"19530624"
"http://dati.camera.it/ocd/persona.rdf/p306437"	"MARINO GERMANO"	"MASTRANGELI"			""	""
"http://dati.camera.it/ocd/persona.rdf/p303616"	"CARLO"	"MASTROSIMONE"			"19530612"	"19580611"
"http://dati.camera.it/ocd/persona.rdf/p200598"	"ALDO"	"MASULLO"	"19230412"		"19760705"	"19790619"
"http://dati.camera.it/ocd/persona.rdf/p200598"	"ALDO"	"MASULLO"	"19230412"		"19940415"	"19960508"
"http://dati.camera.it/ocd/persona.rdf/p200598"	"ALDO"	"MASULLO"	"19230412"		"19960427"	"20010529"
"http://dati.camera.it/ocd/persona.rdf/pr9914"	"ANDREA"	"MATARAZZO"	"18650101"	"19530913"	"19390809"	""
"http://dati.camera.it/ocd/persona.rdf/p308996"	"DOMENICO"	"MATERA"			""	""
"http://dati.camera.it/ocd/persona.rdf/p307843"	"MARIASSUNTA"	"MATRISCIANO"			""	""
"http://dati.camera.it/ocd/persona.rdf/pr3133"	"GIACOMO"	"MATTEI"	"18131204"	"18860325"	"18760228"	"18860325"
"http://dati.camera.it/ocd/persona.rdf/pr3132"	"PAOLO"	"MATTEI GENTILI"	"18741019"	"19351128"	"19340301"	"19351128"
"http://dati.camera.it/ocd/persona.rdf/p60482"	"BRUNO"	"MATTEJA"	"19440610"		"19940415"	"19960508"
"http://dati.camera.it/ocd/persona.rdf/p23880"	"ALTERO"	"MATTEOLI"	"19400908"	"20171218"	"20060419"	"20080428"
"http://dati.camera.it/ocd/persona.rdf/p23880"	"ALTERO"	"MATTEOLI"	"19400908"	"20171218"	"20080423"	"20130314"
"http://dati.camera.it/ocd/persona.rdf/p23880"	"ALTERO"	"MATTEOLI"	"19400908"	"20171218"	"20130304"	"20171218"
"http://dati.camera.it/ocd/persona.rdf/p302861"	"DONELLA"	"MATTESINI"	"19560406"		""	""
"http://dati.camera.it/ocd/persona.rdf/pr9915"	"CARLO"	"MATTEUCCI"	"18110620"	"18680625"	"18600318"	"18680625"
"http://dati.camera.it/ocd/persona.rdf/pr9916"	"ALESSANDRO"	"MATTIOLI PASQUALINI"	"18630301"	"19430129"	"19131016"	"19430129"
"http://dati.camera.it/ocd/persona.rdf/pr9917"	"ORESTE"	"MATTIROLO"	"18561207"	"19471003"	"19390613"	"19471003"
"http://dati.camera.it/ocd/persona.rdf/p306438"	"GIUSEPPINA"	"MATURANI"			""	""
"http://dati.camera.it/ocd/persona.rdf/pr743"	"ACHILLE"	"MAURI"	"18060916"	"18831015"	"18711115"	"18831015"
"http://dati.camera.it/ocd/persona.rdf/pr3178"	"GIOVANNI"	"MAURIGI"	"18230810"	"18810831"	"18800215"	"18810831"
"http://dati.camera.it/ocd/persona.rdf/pr3177"	"RUGGIERO"	"MAURIGI DI CASTEL MAURIGI"	"18430804"	"19191210"	"19100126"	"19191210"
"http://dati.camera.it/ocd/persona.rdf/p300256"	"GIOVANNI"	"MAURO"	"19620622"		""	""
"http://dati.camera.it/ocd/persona.rdf/p300256"	"GIOVANNI"	"MAURO"	"19620622"		"20060421"	"20080428"
"http://dati.camera.it/ocd/persona.rdf/p306439"	"MARIO WALTER"	"MAURO"			""	""
"http://dati.camera.it/ocd/persona.rdf/p303079"	"ROSA ANGELA"	"MAURO"			"20080423"	"20130314"
"http://dati.camera.it/ocd/persona.rdf/pr3183"	"ISACCO"	"MAUROGONATO PESARO"	"18171126"	"18920405"	"18901027"	"18920405"
"http://dati.camera.it/ocd/persona.rdf/pr3185"	"EUGENIO"	"MAURY DI MORANCEZ"	"18580401"	"19430709"	"19290124"	"19430709"
"http://dati.camera.it/ocd/persona.rdf/p307844"	"RAFFAELE"	"MAUTONE"			""	""
"http://dati.camera.it/ocd/persona.rdf/pr9920"	"TEODORO"	"MAYER"	"18600217"	"19421207"	"19200930"	"19421207"
"http://dati.camera.it/ocd/persona.rdf/pr9921"	"EDMONDO"	"MAYOR DES PLANCHES"	"18510727"	"19201226"	"19170223"	"19201216"
"http://dati.camera.it/ocd/persona.rdf/pr951"	"FRANCESCO CARLO"	"MAYR"	"18101003"	"18820724"	"18681206"	"18820724"
"http://dati.camera.it/ocd/persona.rdf/pr9922"	"CRISTOFORO"	"MAZARA"	"18090518"	"18790325"	"18630524"	"18790325"
"http://dati.camera.it/ocd/persona.rdf/pr9924"	"FRANCESCO"	"MAZZA"	"18411025"	"19240506"	"19090404"	"19240506"
"http://dati.camera.it/ocd/persona.rdf/p301429"	"LIBERO"	"MAZZA"			"19790620"	"19830711"
"http://dati.camera.it/ocd/persona.rdf/pr9925"	"GIUSEPPE"	"MAZZACORATI"	"18031130"	"18870527"	"18800215"	"18870527"
"http://dati.camera.it/ocd/persona.rdf/p302055"	"SALVATORE"	"MAZZARACCHIO"	"19340103"		"20080423"	"20130314"
"http://dati.camera.it/ocd/persona.rdf/p300294"	"GRAZIANO"	"MAZZARELLO"	"19500523"		"20060413"	"20080428"
"http://dati.camera.it/ocd/persona.rdf/p301027"	"ANTONIO"	"MAZZAROLLI"			"19680527"	"19720524"
"http://dati.camera.it/ocd/persona.rdf/p301027"	"ANTONIO"	"MAZZAROLLI"			"19720514"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/p303080"	"SANDRO"	"MAZZATORTA"			"20080423"	"20130314"
"http://dati.camera.it/ocd/persona.rdf/p301165"	"LUIGI"	"MAZZEI"			"19720517"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/p308997"	"ORFEO"	"MAZZELLA"			""	""
"http://dati.camera.it/ocd/persona.rdf/pr9926"	"PAOLO"	"MAZZELLA"	"18440523"	"19170222"	"19120317"	"19180222"
"http://dati.camera.it/ocd/persona.rdf/pr3198"	"GIUSEPPE"	"MAZZINI"	"18830407"	"19611111"	"19430206"	""
"http://dati.camera.it/ocd/persona.rdf/pr3201"	"MATTEO"	"MAZZIOTTI"	"18510617"	"19280601"	"19090404"	"19280601"
"http://dati.camera.it/ocd/persona.rdf/pr9927"	"ENRICO"	"MAZZOCCOLO"	"18590320"	"19390913"	"19281222"	"19390913"
"http://dati.camera.it/ocd/persona.rdf/p200600"	"FRANCESCO"	"MAZZOLA"	"19360527"	"20140506"	"19830712"	"19870701"
"http://dati.camera.it/ocd/persona.rdf/p200600"	"FRANCESCO"	"MAZZOLA"	"19360527"	"20140506"	"19870702"	"19920422"
"http://dati.camera.it/ocd/persona.rdf/p200600"	"FRANCESCO"	"MAZZOLA"	"19360527"	"20140506"	"19920405"	"19940414"
"http://dati.camera.it/ocd/persona.rdf/pr9928"	"CARLO"	"MAZZOLANI"	"18290506"	"19130511"	"18981117"	"19130311"
"http://dati.camera.it/ocd/persona.rdf/pr9929"	"PERICLE"	"MAZZOLENI"	"18141226"	"18800315"	"18800215"	"18800315"
"http://dati.camera.it/ocd/persona.rdf/p300966"	"GIACOMO SAMUELE"	"MAZZOLI"			"19680527"	"19720524"
"http://dati.camera.it/ocd/persona.rdf/p300966"	"GIACOMO SAMUELE"	"MAZZOLI"			"19720513"	"19760704"
"http://dati.camera.it/ocd/persona.rdf/p300966"	"GIACOMO SAMUELE"	"MAZZOLI"			"19760626"	"19790619"
"http://dati.camera.it/ocd/persona.rdf/p300966"	"GIACOMO SAMUELE"	"MAZZOLI"			"19790620"	"19830522"
"http://dati.camera.it/ocd/persona.rdf/pr3208"	"GIUSEPPE"	"MAZZONI"	"18081216"	"18800510"	"18790316"	"18800510"
"http://dati.camera.it/ocd/persona.rdf/pr9930"	"GUIDO"	"MAZZONI"	"18590612"	"19430529"	"19100126"	"19430529"
